,dataset_name,group_id,network_id,predictor,outcome,decoder_fname,r2,r
85,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00007,hidden_state,io_evidence,io_evidence_hidden_state_563e6_00007_decoder.pkl,0.8386664528514136,0.9158080951928121
86,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00007,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_563e6_00007_decoder.pkl,0.2047796561183829,0.46131535736610413
87,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00007,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_563e6_00007_decoder.pkl,0.3302214394476425,0.5781791244149105
88,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00007,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_563e6_00007_decoder.pkl,0.8554817818193687,0.9251156515506358
89,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00007,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_563e6_00007_decoder.pkl,0.264983165540833,0.5170977979748881
90,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00007,hidden_all,io_confidence,io_confidence_hidden_all_563e6_00007_decoder.pkl,0.34072189028973243,0.5879457207052475
91,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00007,hidden_all,io_evidence,io_evidence_hidden_all_563e6_00007_decoder.pkl,0.8698205017382201,0.9326982240401582
92,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00007,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_563e6_00007_decoder.pkl,0.2782039480062495,0.5309283564041651
93,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00007,output,io_confidence,io_confidence_output_563e6_00007_decoder.pkl,-0.0014654855274895962,0.06179686248818915
94,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00007,output,io_evidence,io_evidence_output_563e6_00007_decoder.pkl,0.7889690176135765,0.8882914281399988
95,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00007,output,io_lr_tplus1,io_lr_tplus1_output_563e6_00007_decoder.pkl,-6.143971280048177e-05,0.041930150123732586
96,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00008,hidden_state,io_confidence,io_confidence_hidden_state_563e6_00008_decoder.pkl,0.31122953308972845,0.5617546449637191
97,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00008,hidden_state,io_evidence,io_evidence_hidden_state_563e6_00008_decoder.pkl,0.9095661085437098,0.9537465348677031
98,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00008,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_563e6_00008_decoder.pkl,0.22175579331899553,0.473510895789485
99,B_PC1by75_N1000_06-03-20,grureservoir11_b_2020-12-11,563e6_00008,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_563e6_00008_decoder.pkl,0.3537577547733415,0.6111398502796282
