,dataset_name,group_id,network_id,predictor,outcome,decoder_fname,r2,r
80,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00013,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_1ad6e_00013_decoder.pkl,0.26745108244635696,0.518073036181683
81,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00013,output,io_confidence,io_confidence_output_1ad6e_00013_decoder.pkl,-0.00526926840569697,0.010836661113034449
82,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00013,output,io_evidence,io_evidence_output_1ad6e_00013_decoder.pkl,0.8966247426865539,0.9470527459658699
83,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00013,output,io_lr_tplus1,io_lr_tplus1_output_1ad6e_00013_decoder.pkl,-0.0016847317313537502,-0.011521900179017143
84,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00014,hidden_state,io_confidence,io_confidence_hidden_state_1ad6e_00014_decoder.pkl,0.459005786276805,0.6785806838092325
85,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00014,hidden_state,io_evidence,io_evidence_hidden_state_1ad6e_00014_decoder.pkl,0.9147914724369728,0.9566686869891842
86,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00014,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_1ad6e_00014_decoder.pkl,0.3053139379696319,0.552818961131085
87,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00014,output,io_confidence,io_confidence_output_1ad6e_00014_decoder.pkl,-0.005296335803909091,0.01492900529220078
88,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00014,output,io_evidence,io_evidence_output_1ad6e_00014_decoder.pkl,0.8716312752785225,0.9338623814018655
89,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00014,output,io_lr_tplus1,io_lr_tplus1_output_1ad6e_00014_decoder.pkl,-0.001867836044961546,-0.006661787036360344
90,B_PC1by75_N1000_06-03-20,elman11_b_2020-12-11,1ad6e_00015,hidden_state,io_confidence,io_confidence_hidden_state_1ad6e_00015_decoder.pkl,0.42216459035083287,0.6514260222954098
