,dataset_name,group_id,network_id,predictor,outcome,decoder_fname,r2,r
121,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00010,hidden_state,io_evidence,io_evidence_hidden_state_7e9d1_00010_decoder.pkl,0.9746855904188636,0.9872846112193893
122,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00010,hidden_state,io_lr_tplus1,io_lr_tplus1_hidden_state_7e9d1_00010_decoder.pkl,0.6052272100116081,0.7790733425537115
123,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00010,hidden_gates_tplus1,io_confidence,io_confidence_hidden_gates_tplus1_7e9d1_00010_decoder.pkl,0.7959455548866345,0.89281541400896
124,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00010,hidden_gates_tplus1,io_evidence,io_evidence_hidden_gates_tplus1_7e9d1_00010_decoder.pkl,0.9739054939266002,0.9869160583695523
125,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00010,hidden_gates_tplus1,io_lr_tplus1,io_lr_tplus1_hidden_gates_tplus1_7e9d1_00010_decoder.pkl,0.7769217924080631,0.8815185502891936
126,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00010,hidden_all,io_confidence,io_confidence_hidden_all_7e9d1_00010_decoder.pkl,0.8519787949816369,0.9231396094633141
127,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00010,hidden_all,io_evidence,io_evidence_hidden_all_7e9d1_00010_decoder.pkl,0.9772914665965536,0.9886637017700399
128,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00010,hidden_all,io_lr_tplus1,io_lr_tplus1_hidden_all_7e9d1_00010_decoder.pkl,0.8219375234401634,0.9066490288998308
129,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00010,output,io_confidence,io_confidence_output_7e9d1_00010_decoder.pkl,-0.004548328884958597,0.030557353179230234
130,B_PC1by75_N1000_06-03-20,gru11_b_2020-12-11,7e9d1_00010,output,io_evidence,io_evidence_output_7e9d1_00010_decoder.pkl,0.9415583147363396,0.9703482396092459
